0.000225, 0.014998, 0.500000, 0.000225 
0.000900, 0.029982, 0.500000, 0.000900 
0.002024, 0.044939, 0.500000, 0.002024 
0.003596, 0.059856, 0.500000, 0.003596 
0.005614, 0.074719, 0.500000, 0.001545 
0.008078, 0.089515, 0.500000, 0.000307 
0.010985, 0.104230, 0.500000, -0.000917 
0.014331, 0.118851, 0.500000, -0.002124 
0.018115, 0.133366, 0.500000, -0.003311 
0.022332, 0.147760, 0.500000, 0.002987 
0.026979, 0.162022, 0.500000, 0.001774 
0.032052, 0.176137, 0.500000, 0.000585 
0.037545, 0.190094, 0.500000, -0.000578 
0.043456, 0.203880, 0.500000, -0.001711 
0.049776, 0.217483, 0.500000, -0.002812 
0.056503, 0.230890, 0.500000, 0.003052 
0.063628, 0.244089, 0.500000, 0.001910 
0.071146, 0.257068, 0.500000, 0.000804 
0.079050, 0.269816, 0.500000, -0.000263 
0.087332, 0.282321, 0.500000, -0.001289 
0.095986, 0.294572, 0.500000, -0.002270 
0.105004, 0.306558, 0.500000, 0.002967 
0.114377, 0.318269, 0.500000, 0.001930 
0.124097, 0.329692, 0.500000, 0.000940 
0.134156, 0.340819, 0.500000, 0.000000 
0.144543, 0.351640, 0.500000, -0.000888 
0.155251, 0.362144, 0.500000, -0.001721 
0.166269, 0.372322, 0.500000, -0.002498 
0.177587, 0.382164, 0.500000, -0.000002 
0.189195, 0.391663, 0.500000, -0.000000 
0.201083, 0.400810, 0.500000, -0.000000 
0.213240, 0.409596, 0.500000, -0.000001 
0.225655, 0.418013, 0.500000, -0.000003 
0.238317, 0.426054, 0.500000, -0.000006 
0.251214, 0.433712, 0.500000, -0.000003 
0.264336, 0.440979, 0.500000, -0.000001 
0.277669, 0.447849, 0.500000, -0.000000 
0.291203, 0.454317, 0.500000, -0.000001 
0.304924, 0.460375, 0.500000, -0.000003 
0.318821, 0.466020, 0.500000, -0.000006 
0.332881, 0.471244, 0.500000, -0.000004 
0.347092, 0.476045, 0.500000, -0.000001 
0.361440, 0.480418, 0.500000, -0.000000 
0.375912, 0.484358, 0.500000, -0.000000 
0.390497, 0.487862, 0.500000, -0.000002 
0.405180, 0.490927, 0.500000, -0.000005 
0.419948, 0.493550, 0.500000, -0.000005 
0.434788, 0.495729, 0.500000, -0.000002 
0.449687, 0.497462, 0.500000, -0.000000 
0.464631, 0.498747, 0.500000, -0.000000 
0.479607, 0.499584, 0.500000, -0.000002 
0.494602, 0.499971, 0.500000, -0.000004 
0.509601, 0.499908, 0.500000, -0.000006 
0.524592, 0.499395, 0.500000, -0.000003 
0.539560, 0.498433, 0.500000, -0.000001 
0.554493, 0.497022, 0.500000, -0.000000 
0.569377, 0.495163, 0.500000, -0.000001 
0.584199, 0.492860, 0.500000, -0.000004 
0.598944, 0.490112, 0.500000, -0.000007 
0.613601, 0.486924, 0.500000, -0.000003 
0.628155, 0.483297, 0.500000, -0.000001 
0.642595, 0.479236, 0.500000, -0.000000 
0.656905, 0.474743, 0.500000, -0.000001 
0.671075, 0.469823, 0.500000, -0.000003 
0.685090, 0.464480, 0.500000, -0.000006 
0.698939, 0.458719, 0.500000, -0.000004 
0.712609, 0.452545, 0.500000, -0.000001 
0.726088, 0.445964, 0.500000, -0.000000 
0.739363, 0.438982, 0.500000, -0.000000 
0.752423, 0.431605, 0.500000, -0.000002 
0.765256, 0.423839, 0.500000, -0.000005 
0.777850, 0.415692, 0.500000, -0.000004 
0.790193, 0.407170, 0.500000, -0.000002 
0.802276, 0.398283, 0.500000, -0.000000 
0.814087, 0.389037, 0.500000, -0.000000 
0.825615, 0.379440, 0.500000, -0.000001 
0.836850, 0.369503, 0.500000, -0.000003 
0.847782, 0.359232, 0.500000, -0.000005 
0.858401, 0.348639, 0.500000, -0.000002 
0.868697, 0.337732, 0.500000, -0.000000 
0.878661, 0.326520, 0.500000, -0.000000 
0.888285, 0.315015, 0.500000, 0.000000 
0.897559, 0.303227, 0.500000, 0.000000 
0.906476, 0.291165, 0.500000, -0.000000 
0.915027, 0.278842, 0.500000, 0.000000 
0.923204, 0.266267, 0.500000, 0.000000 
0.931000, 0.253453, 0.500000, -0.000000 
0.938409, 0.240411, 0.500000, -0.000000 
0.945423, 0.227153, 0.500000, -0.000000 
0.952036, 0.213690, 0.500000, -0.000000 
0.958242, 0.200035, 0.500000, 0.000000 
0.964036, 0.186200, 0.500000, -0.000000 
0.969413, 0.172197, 0.500000, 0.000000 
0.974367, 0.158039, 0.500000, -0.000000 
0.978894, 0.143739, 0.500000, -0.000000 
0.982990, 0.129310, 0.500000, -0.000000 
0.986651, 0.114764, 0.500000, -0.000000 
0.989874, 0.100115, 0.500000, 0.000000 
0.992657, 0.085376, 0.500000, -0.000000 
0.994996, 0.070560, 0.500000, -0.000000 
0.996890, 0.055681, 0.500000, 0.000000 
0.998337, 0.040751, 0.500000, 0.000000 
0.999335, 0.025785, 0.500000, 0.000000 
0.999883, 0.010795, 0.500000, -0.000000 
0.999982, -0.004204, 0.500000, 0.000000 
0.999631, -0.019199, 0.500000, 0.000000 
0.998831, -0.034177, 0.500000, 0.000000 
0.997581, -0.049124, 0.500000, 0.000000 
0.995884, -0.064027, 0.500000, -0.000000 
0.993740, -0.078873, 0.500000, 0.000000 
0.991152, -0.093647, 0.500000, 0.000000 
0.988122, -0.108338, 0.500000, 0.000000 
0.984653, -0.122930, 0.500000, -0.000000 
0.980747, -0.137412, 0.500000, 0.000000 
0.976409, -0.151771, 0.500000, 0.000000 
0.971642, -0.165993, 0.500000, 0.000000 
0.966451, -0.180065, 0.500000, 0.000000 
0.960840, -0.193975, 0.500000, 0.000000 
0.954814, -0.207711, 0.500000, -0.000000 
0.948379, -0.221260, 0.500000, -0.000000 
0.941541, -0.234610, 0.500000, -0.000000 
0.934305, -0.247749, 0.500000, 0.000000 
0.926678, -0.260664, 0.500000, -0.000000 
0.918667, -0.273346, 0.500000, 0.000000 
0.910280, -0.285781, 0.500000, 0.000000 
0.901523, -0.297959, 0.500000, 0.000000 
0.892405, -0.309868, 0.500000, -0.000000 
0.882934, -0.321499, 0.500000, -0.000000 
0.873118, -0.332841, 0.500000, 0.000000 
0.862966, -0.343883, 0.500000, 0.000000 
0.852488, -0.354616, 0.500000, 0.000000 
0.841692, -0.365029, 0.500000, -0.000000 
0.830589, -0.375114, 0.500000, -0.000000 
0.819189, -0.384862, 0.500000, 0.000000 
0.807501, -0.394263, 0.500000, -0.000000 
0.795537, -0.403309, 0.500000, 0.000000 
0.783306, -0.411992, 0.500000, 0.000000 
0.770821, -0.420305, 0.500000, -0.000000 
0.758092, -0.428239, 0.500000, -0.000000 
0.745130, -0.435788, 0.500000, 0.000000 
0.731948, -0.442945, 0.500000, -0.000000 
0.718558, -0.449703, 0.500000, 0.000000 
0.704970, -0.456056, 0.500000, 0.000000 
0.691198, -0.461999, 0.500000, 0.000000 
0.677255, -0.467526, 0.500000, -0.000000 
0.663151, -0.472633, 0.500000, -0.000000 
0.648901, -0.477314, 0.500000, 0.000000 
0.634517, -0.481565, 0.500000, -0.000000 
0.620011, -0.485384, 0.500000, 0.000000 
0.605398, -0.488765, 0.500000, 0.000000 
0.590690, -0.491707, 0.500000, -0.000000 
0.575900, -0.494206, 0.500000, 0.000000 
0.561042, -0.496260, 0.500000, 0.000000 
0.546129, -0.497868, 0.500000, 0.000000 
0.531174, -0.499027, 0.500000, 0.000000 
0.516192, -0.499738, 0.500000, -0.000000 
0.501194, -0.499999, 0.500000, 0.000000 
0.486196, -0.499809, 0.500000, -0.000000 
0.471210, -0.499170, 0.500000, 0.000000 
0.456251, -0.498082, 0.500000, -0.000000 
0.441330, -0.496546, 0.500000, 0.000000 
0.426462, -0.494563, 0.500000, 0.000000 
0.411661, -0.492134, 0.500000, -0.000000 
0.396939, -0.489263, 0.500000, 0.000000 
0.382309, -0.485952, 0.500000, 0.000000 
0.367786, -0.482203, 0.500000, -0.000000 
0.353381, -0.478020, 0.500000, -0.000000 
0.339109, -0.473407, 0.500000, -0.000000 
0.324981, -0.468368, 0.500000, -0.000000 
0.311011, -0.462907, 0.500000, 0.000000 
0.297211, -0.457030, 0.500000, 0.000000 
0.283593, -0.450742, 0.500000, 0.000000 
0.270171, -0.444048, 0.500000, -0.000000 
0.256955, -0.436954, 0.500000, 0.000000 
0.243957, -0.429467, 0.500000, -0.000000 
0.231190, -0.421594, 0.500000, -0.000000 
0.218665, -0.413341, 0.500000, 0.000000 
0.206394, -0.404716, 0.500000, -0.000000 
0.194386, -0.395727, 0.500000, -0.000000 
0.182654, -0.386382, 0.500000, 0.000000 
0.171207, -0.376689, 0.500000, -0.000000 
0.160056, -0.366658, 0.500000, -0.000000 
0.149210, -0.356296, 0.500000, 0.000000 
0.138681, -0.345613, 0.500000, -0.000000 
0.128477, -0.334620, 0.500000, 0.000000 
0.118607, -0.323325, 0.500000, 0.000000 
0.109080, -0.311740, 0.500000, -0.000000 
0.099905, -0.299874, 0.500000, 0.000000 
0.091090, -0.287738, 0.500000, 0.000000 
0.082644, -0.275343, 0.500000, -0.000000 
0.074572, -0.262700, 0.500000, -0.000000 
0.066884, -0.249821, 0.500000, 0.000000 
0.059585, -0.236717, 0.500000, -0.000000 
0.052683, -0.223400, 0.500000, -0.000000 
0.046183, -0.209882, 0.500000, -0.000000 
0.040092, -0.196175, 0.500000, -0.000000 
0.034415, -0.182292, 0.500000, -0.000000 
0.029156, -0.168244, 0.500000, 0.000000 
0.024321, -0.154045, 0.500000, 0.000000 
0.019915, -0.139708, 0.500000, 0.000000 
0.015940, -0.125244, 0.500000, -0.000000 
0.012401, -0.110669, 0.500000, -0.000000 
0.009301, -0.095993, 0.500000, -0.000000 
0.006643, -0.081231, 0.500000, 0.000000 
0.004428, -0.066396, 0.500000, 0.000000 
0.002659, -0.051501, 0.500000, 0.000000 
0.001338, -0.036560, 0.500000, 0.000000 
0.000466, -0.021586, 0.500000, -0.000000 
0.000043, -0.006592, 0.500000, -0.000000 
-0.000071, -0.008407, -0.002802, 0.000000 
-0.000548, -0.023399, -0.007802, -0.000000 
-0.001474, -0.038370, -0.012799, 0.000000 
-0.002850, -0.053306, -0.017792, 0.000000 
-0.004672, -0.068194, -0.000001, -0.000000 
-0.006941, -0.083021, -0.000001, 0.000000 
-0.009653, -0.097773, -0.000000, -0.000000 
-0.012806, -0.112437, -0.000000, -0.000000 
-0.016398, -0.127001, -0.000000, -0.000000 
-0.020425, -0.141449, -0.000001, -0.000000 
-0.024884, -0.155771, -0.000002, -0.000000 
-0.029770, -0.169952, -0.000002, 0.000000 
-0.035079, -0.183980, -0.000001, -0.000000 
-0.040807, -0.197843, -0.000000, -0.000000 
-0.046948, -0.211528, -0.000000, -0.000000 
-0.053497, -0.225022, -0.000001, -0.000000 
-0.060447, -0.238314, -0.000002, -0.000000 
-0.067794, -0.251391, -0.000003, 0.000000 
-0.075529, -0.264242, -0.000001, -0.000000 
-0.083646, -0.276856, -0.000000, -0.000000 
-0.092137, -0.289220, -0.000000, -0.000000 
-0.100996, -0.301324, -0.000001, 0.000000 
-0.110214, -0.313157, -0.000003, 0.000000 
-0.119783, -0.324707, -0.000004, 0.000000 
-0.129694, -0.335966, -0.000002, 0.000000 
-0.139938, -0.346922, -0.000000, -0.000000 
-0.150506, -0.357567, -0.000000, 0.000000 
-0.161389, -0.367889, -0.000001, -0.000000 
-0.172576, -0.377880, -0.000004, -0.000000 
-0.184058, -0.387531, -0.000005, 0.000000 
-0.195824, -0.396834, -0.000002, -0.000000 
-0.207864, -0.405779, -0.000000, -0.000000 
-0.220167, -0.414359, -0.000000, 0.000000 
-0.232722, -0.422567, -0.000001, 0.000000 
-0.245518, -0.430394, -0.000003, 0.000000 
-0.258542, -0.437833, -0.000006, 0.000000 
-0.271784, -0.444879, -0.000003, -0.000000 
-0.285231, -0.451524, -0.000001, 0.000000 
-0.298871, -0.457763, -0.000000, 0.000000 
-0.312692, -0.463590, -0.000001, 0.000000 
-0.326682, -0.469000, -0.000003, 0.000000 
-0.340828, -0.473988, -0.000006, 0.000000 
-0.355117, -0.478549, -0.000004, -0.000000 
-0.369537, -0.482679, -0.000001, -0.000000 
-0.384074, -0.486375, -0.000000, 0.000000 
-0.398715, -0.489634, -0.000000, 0.000000 
-0.413447, -0.492452, -0.000002, -0.000000 
-0.428258, -0.494826, -0.000006, -0.000000 
-0.443133, -0.496756, -0.000005, 0.000000 
-0.458059, -0.498238, -0.000002, -0.000000 
-0.473022, -0.499272, -0.000000, 0.000000 
-0.488010, -0.499856, -0.000000, 0.000000 
-0.503009, -0.499991, -0.000002, 0.000000 
-0.518005, -0.499676, -0.000005, 0.000000 
-0.532985, -0.498911, -0.000006, 0.000000 
-0.547935, -0.497697, -0.000003, 0.000000 
-0.562843, -0.496035, -0.000001, 0.000000 
-0.577693, -0.493927, -0.000000, 0.000000 
-0.592474, -0.491374, -0.000001, -0.000000 
-0.607171, -0.488379, -0.000004, -0.000000 
-0.621772, -0.484945, -0.000007, 0.000000 
-0.636263, -0.481074, -0.000003, -0.000000 
-0.650632, -0.476770, -0.000001, 0.000000 
-0.664865, -0.472038, -0.000000, -0.000000 
-0.678950, -0.466880, -0.000001, -0.000000 
-0.692874, -0.461302, -0.000003, -0.000000 
-0.706624, -0.455309, -0.000006, 0.000000 
-0.720188, -0.448907, -0.000004, 0.000000 
-0.733555, -0.442100, -0.000001, -0.000000 
-0.746710, -0.434895, -0.000000, 0.000000 
-0.759644, -0.427299, -0.000000, 0.000000 
-0.772345, -0.419319, -0.000002, 0.000000 
-0.784800, -0.410961, -0.000005, -0.000000 
-0.796999, -0.402234, -0.000004, 0.000000 
-0.808930, -0.393144, -0.000002, -0.000000 
-0.820584, -0.383701, -0.000000, 0.000000 
-0.831949, -0.373912, -0.000000, 0.000000 
-0.843015, -0.363787, -0.000001, -0.000000 
-0.853773, -0.353334, -0.000004, -0.000000 
-0.864212, -0.342563, -0.000003, 0.000000 
-0.874323, -0.331485, -0.000001, 0.000000 
-0.884098, -0.320107, -0.000000, -0.000000 
-0.893527, -0.308442, -0.000000, -0.000000 
-0.902602, -0.296499, -0.000001, 0.000000 
-0.911314, -0.284290, -0.000003, 0.000000 
-0.919657, -0.271824, -0.000003, 0.000000 
-0.927621, -0.259114, -0.000001, -0.000000 
-0.935201, -0.246171, -0.000000, 0.000000 
-0.942389, -0.233006, -0.000000, 0.000000 
-0.949179, -0.219631, -0.000001, 0.000000 
-0.955565, -0.206059, -0.000002, -0.000000 
-0.961541, -0.192302, -0.000003, 0.000000 
-0.967101, -0.178371, -0.000001, 0.000000 
-0.972242, -0.164280, -0.000000, 0.000000 
-0.976957, -0.150041, -0.000000, 0.000000 
-0.981243, -0.135667, -0.000000, -0.000000 
-0.985096, -0.121170, -0.000001, -0.000000 
-0.988512, -0.106565, -0.000002, -0.000000 
-0.991489, -0.091864, -0.000001, 0.000000 
-0.994023, -0.077080, -0.000000, 0.000000 
-0.996113, -0.062227, 0.020780, -0.000000 
-0.997756, -0.047318, 0.015789, -0.000000 
-0.998951, -0.032366, 0.010794, -0.000000 
-0.999698, -0.017385, 0.005796, 0.000000 
-0.999994, -0.002389, 0.000796, 0.000000 
-0.999841, 0.012610, -0.004204, 0.000000 
-0.999238, 0.027597, -0.009202, 0.000000 
-0.998185, 0.042559, -0.014199, -0.000000 
-0.996685, 0.057484, -0.019191, -0.000000 
-0.994737, 0.072356, -0.000001, -0.000000 
-0.992344, 0.087163, -0.000001, -0.000000 
-0.989508, 0.101892, -0.000000, 0.000000 
-0.986231, 0.116529, -0.000000, -0.000000 
-0.982517, 0.131062, -0.000000, -0.000000 
-0.978369, 0.145476, -0.000000, 0.000000 
-0.973790, 0.159760, -0.000001, 0.000000 
-0.968785, 0.173899, -0.000002, 0.000000 
-0.963358, 0.187882, -0.000001, -0.000000 
-0.957513, 0.201697, -0.000000, 0.000000 
-0.951258, 0.215329, -0.000000, -0.000000 
-0.944596, 0.228768, -0.000000, 0.000000 
-0.937534, 0.242001, -0.000002, 0.000000 
-0.930078, 0.255016, -0.000004, 0.000000 
-0.922235, 0.267802, -0.000002, 0.000000 
-0.914012, 0.280346, -0.000001, 0.000000 
-0.905417, 0.292639, -0.000000, -0.000000 
-0.896456, 0.304668, -0.000000, -0.000000 
-0.887139, 0.316422, -0.000002, -0.000000 
-0.877474, 0.327893, -0.000004, -0.000000 
-0.867469, 0.339068, -0.000003, -0.000000 
-0.857133, 0.349937, -0.000001, 0.000000 
-0.846476, 0.360492, -0.000000, 0.000000 
-0.835507, 0.370723, -0.000001, -0.000000 
-0.824236, 0.380620, -0.000002, 0.000000 
-0.812673, 0.390174, -0.000005, -0.000000 
-0.800829, 0.399377, -0.000003, 0.000000 
-0.788714, 0.408221, -0.000001, 0.000000 
-0.776339, 0.416697, -0.000000, -0.000000 
-0.763716, 0.424799, -0.000000, 0.000000 
-0.750855, 0.432518, -0.000002, 0.000000 
-0.737768, 0.439848, -0.000005, -0.000000 
-0.724468, 0.446782, -0.000004, 0.000000 
-0.710966, 0.453314, -0.000002, 0.000000 
-0.697273, 0.459438, -0.000000, -0.000000 
-0.683403, 0.465149, -0.000000, 0.000000 
-0.669369, 0.470441, -0.000002, -0.000000 
-0.655181, 0.475309, -0.000004, -0.000000 
-0.640854, 0.479750, -0.000006, 0.000000 
-0.626401, 0.483759, -0.000002, -0.000000 
-0.611833, 0.487333, -0.000000, 0.000000 
-0.597165, 0.490468, -0.000000, 0.000000 
-0.582409, 0.493162, -0.000001, -0.000000 
-0.567580, 0.495412, -0.000004, 0.000000 
-0.552689, 0.497216, -0.000007, 0.000000 
-0.537751, 0.498573, -0.000003, -0.000000 
-0.522779, 0.499481, -0.000001, -0.000000 
-0.507787, 0.499939, -0.000000, 0.000000 
-0.492787, 0.499948, -0.000001, 0.000000 
-0.477794, 0.499507, -0.000003, -0.000000 
-0.462821, 0.498616, -0.000007, -0.000000 
-0.447882, 0.497276, -0.000004, -0.000000 
-0.432989, 0.495489, -0.000001, 0.000000 
-0.418157, 0.493256, -0.000000, -0.000000 
-0.403398, 0.490579, -0.000000, 0.000000 
-0.388727, 0.487461, -0.000002, 0.000000 
-0.374155, 0.483904, -0.000006, -0.000000 
-0.359697, 0.479911, -0.000005, -0.000000 
-0.345365, 0.475487, -0.000002, -0.000000 
-0.331172, 0.470635, -0.000000, -0.000000 
-0.317131, 0.465359, -0.000000, 0.000000 
-0.303255, 0.459664, -0.000002, -0.000000 
-0.289555, 0.453556, -0.000004, 0.000000 
-0.276045, 0.447039, -0.000005, -0.000000 
-0.262737, 0.440121, -0.000002, -0.000000 
-0.249642, 0.432806, -0.000000, 0.000000 
-0.236772, 0.425101, -0.000000, 0.000000 
-0.224140, 0.417015, -0.000001, -0.000000 
-0.211755, 0.408552, -0.000003, 0.000000 
-0.199630, 0.399722, -0.000006, 0.000000 
-0.187776, 0.390533, -0.000003, -0.000000 
-0.176202, 0.380992, -0.000001, 0.000000 
-0.164919, 0.371108, -0.000000, -0.000000 
