0.8100,0.1516, 0.3587, 0.0115, 0.0299, 0.4084, 1.0217, -0.4288, 0.9147, -0.2744, 3.2408, -0.0133, -0.0022, 0.1627, -0.2707, -0.0446, 0.2827, 0.0464
0.8400,0.1700, 0.3756, 0.0130, 0.0314, 0.4596, 1.0719, -0.3775, 0.9711, -0.2079, 3.4032, -0.0107, -0.0018, 0.1699, -0.2129, -0.0357, 0.2850, 0.0490
0.8700,0.1700, 0.3756, 0.0137, 0.0321, 0.4553, 1.0671, -0.3298, 1.0174, -0.1527, 3.5285, -0.0089, -0.0015, 0.1733, -0.1505, -0.0259, 0.2866, 0.0502
0.9000,0.1892, 0.3917, 0.0145, 0.0327, 0.5089, 1.1147, -0.3396, 1.0074, -0.1588, 3.5040, -0.0078, -0.0014, 0.1752, -0.1551, -0.0276, 0.2877, 0.0509
0.9300,0.1892, 0.3917, 0.0152, 0.0334, 0.5067, 1.1127, -0.2833, 1.0583, -0.0945, 3.6383, -0.0062, -0.0011, 0.1786, -0.0930, -0.0165, 0.2890, 0.0522
0.9600,0.2092, 0.4067, 0.0160, 0.0340, 0.5624, 1.1572, -0.2913, 1.0506, -0.0974, 3.6196, -0.0047, -0.0009, 0.1810, -0.0948, -0.0174, 0.2904, 0.0531
0.9900,0.2298, 0.4207, 0.0177, 0.0353, 0.6201, 1.1987, -0.2331, 1.0981, -0.0316, 3.7403, -0.0032, -0.0006, 0.1840, -0.0311, -0.0057, 0.2918, 0.0543
1.0200,0.2298, 0.4207, 0.0185, 0.0359, 0.6151, 1.1947, -0.1746, 1.1399, 0.0462, 3.8410, 0.0020, 0.0004, 0.1921, 0.0396, 0.0076, 0.2965, 0.0576
1.0500,0.2512, 0.4337, 0.0193, 0.0364, 0.6748, 1.2332, -0.1909, 1.1273, 0.0278, 3.8101, 0.0018, 0.0004, 0.1913, 0.0273, 0.0053, 0.2963, 0.0574
1.0800,0.2732, 0.4456, 0.0212, 0.0375, 0.7362, 1.2685, -0.1285, 1.1682, 0.1006, 3.9031, 0.0047, 0.0009, 0.1952, 0.0933, 0.0182, 0.2990, 0.0591
1.1100,0.2732, 0.4456, 0.0220, 0.0380, 0.7309, 1.2650, -0.0694, 1.2016, 0.1649, 3.9741, 0.0065, 0.0013, 0.1969, 0.1618, 0.0320, 0.3007, 0.0600
1.1400,0.2958, 0.4564, 0.0229, 0.0384, 0.7939, 1.2970, -0.0773, 1.1969, 0.1601, 3.9622, 0.0079, 0.0016, 0.1981, 0.1570, 0.0316, 0.3020, 0.0606
1.1700,0.2958, 0.4564, 0.0238, 0.0389, 0.7914, 1.2957, -0.0156, 1.2282, 0.2265, 4.0240, 0.0111, 0.0022, 0.2012, 0.2220, 0.0449, 0.3050, 0.0622
1.2000,0.3188, 0.4660, 0.0247, 0.0393, 0.8556, 1.3241, -0.0243, 1.2234, 0.2199, 4.0124, 0.0108, 0.0022, 0.2006, 0.2155, 0.0438, 0.3048, 0.0620
1.2300,0.3423, 0.4745, 0.0267, 0.0401, 0.9211, 1.3491, 0.0434, 1.2538, 0.2924, 4.0667, 0.0143, 0.0029, 0.2033, 0.2865, 0.0587, 0.3081, 0.0635
1.2600,0.3423, 0.4745, 0.0275, 0.0404, 0.9155, 1.3466, 0.1048, 1.2766, 0.3623, 4.0951, 0.0177, 0.0037, 0.2048, 0.3547, 0.0737, 0.3114, 0.0647
1.2900,0.3663, 0.4818, 0.0285, 0.0407, 0.9822, 1.3682, 0.0923, 1.2715, 0.3489, 4.0871, 0.0171, 0.0035, 0.2044, 0.3416, 0.0709, 0.3108, 0.0644
1.3200,0.3663, 0.4818, 0.0294, 0.0410, 0.9796, 1.3673, 0.1634, 1.2947, 0.4244, 4.1133, 0.0207, 0.0043, 0.2057, 0.4155, 0.0867, 0.3144, 0.0656
