1.2300,0.3423, 0.4745, 0.0256, 0.0397, 0.8530, 1.3229, 0.0339, 1.2492, 0.2908, 4.0652, 0.0142, 0.0029, 0.2033, 0.2849, 0.0583, 0.3081, 0.0635
1.2600,0.3423, 0.4745, 0.0266, 0.0401, 0.9185, 1.3478, 0.1029, 1.2758, 0.2847, 4.0559, 0.0140, 0.0029, 0.2028, 0.2789, 0.0573, 0.3078, 0.0633
1.2900,0.3663, 0.4818, 0.0286, 0.0408, 0.9851, 1.3693, 0.1653, 1.2953, 0.3577, 4.0966, 0.0175, 0.0036, 0.2048, 0.3503, 0.0724, 0.3112, 0.0646
1.3200,0.3663, 0.4818, 0.0295, 0.0410, 0.9793, 1.3672, 0.1527, 1.2910, 0.4264, 4.1141, 0.0208, 0.0043, 0.2057, 0.4174, 0.0871, 0.3145, 0.0656
1.3500,0.3905, 0.4879, 0.0304, 0.0413, 1.0470, 1.3851, 0.2248, 1.3103, 0.4131, 4.1085, 0.0202, 0.0042, 0.2054, 0.4044, 0.0843, 0.3139, 0.0654
1.3800,0.4150, 0.4927, 0.0314, 0.0415, 1.0443, 1.3844, 0.2144, 1.3074, 0.4882, 4.1219, 0.0239, 0.0050, 0.2061, 0.4779, 0.0999, 0.3175, 0.0664
1.4100,0.4150, 0.4927, 0.0324, 0.0417, 1.1126, 1.3987, 0.2870, 1.3227, 0.4774, 4.1194, 0.0234, 0.0049, 0.2060, 0.4674, 0.0977, 0.3170, 0.0662
1.4400,0.4397, 0.4964, 0.0344, 0.0421, 1.1814, 1.4093, 0.3514, 1.3321, 0.5515, 4.1202, 0.0270, 0.0056, 0.2060, 0.5399, 0.1128, 0.3206, 0.0670
1.4700,0.4397, 0.4964, 0.0354, 0.0423, 1.1755, 1.4081, 0.3388, 1.3300, 0.6164, 4.1070, 0.0302, 0.0063, 0.2054, 0.6034, 0.1259, 0.3239, 0.0675
1.5000,0.4646, 0.4987, 0.0363, 0.0423, 1.2449, 1.4151, 0.4129, 1.3376, 0.6030, 4.1096, 0.0295, 0.0062, 0.2055, 0.5904, 0.1231, 0.3232, 0.0674
1.5300,0.4896, 0.4999, 0.0373, 0.0424, 1.2421, 1.4148, 0.4023, 1.3365, 0.6771, 4.0839, 0.0331, 0.0069, 0.2042, 0.6630, 0.1377, 0.3269, 0.0677
1.5600,0.4896, 0.4999, 0.0383, 0.0425, 1.3117, 1.4181, 0.4765, 1.3400, 0.6653, 4.0897, 0.0326, 0.0067, 0.2045, 0.6511, 0.1349, 0.3263, 0.0677
1.5900,0.5146, 0.4998, 0.0404, 0.0425, 1.3812, 1.4176, 0.5467, 1.3394, 0.7387, 4.0511, 0.0344, 0.0071, 0.2035, 0.7233, 0.1500, 0.3282, 0.0678
1.6200,0.5146, 0.4998, 0.0413, 0.0425, 1.3752, 1.4175, 0.5282, 1.3392, 0.8023, 4.0127, 0.0394, 0.0081, 0.2003, 0.7887, 0.1611, 0.3334, 0.0678
1.6500,0.5396, 0.4984, 0.0423, 0.0425, 1.4448, 1.4133, 0.6023, 1.3349, 0.7845, 4.0236, 0.0389, 0.0079, 0.2009, 0.7687, 0.1563, 0.3328, 0.0678
1.6800,0.5644, 0.4958, 0.0444, 0.0423, 1.5142, 1.4054, 0.6684, 1.3273, 0.8530, 3.9678, 0.0419, 0.0084, 0.1982, 0.8364, 0.1678, 0.3360, 0.0675
1.7100,0.5644, 0.4958, 0.0453, 0.0422, 1.5081, 1.4060, 0.6560, 1.3288, 0.9128, 3.9089, 0.0449, 0.0089, 0.1952, 0.8955, 0.1768, 0.3392, 0.0671
1.7400,0.5891, 0.4920, 0.0463, 0.0420, 1.5770, 1.3944, 0.7296, 1.3164, 0.9015, 3.9203, 0.0442, 0.0088, 0.1960, 0.8843, 0.1753, 0.3385, 0.0672
1.7700,0.5891, 0.4920, 0.0473, 0.0418, 1.5743, 1.3950, 0.7193, 1.3185, 0.9668, 3.8448, 0.0476, 0.0093, 0.1919, 0.9492, 0.1840, 0.3421, 0.0665
1.8000,0.6136, 0.4869, 0.0482, 0.0416, 1.6424, 1.3798, 0.7921, 1.3022, 0.9580, 3.8561, 0.0470, 0.0092, 0.1928, 0.9403, 0.1833, 0.3415, 0.0666
1.8300,0.6378, 0.4806, 0.0503, 0.0411, 1.7097, 1.3610, 0.8550, 1.2846, 1.0212, 3.7717, 0.0503, 0.0096, 0.1882, 1.0032, 0.1906, 0.3450, 0.0657
1.8600,0.6378, 0.4806, 0.0512, 0.0409, 1.7038, 1.3625, 0.8476, 1.2866, 1.0807, 3.6719, 0.0516, 0.0098, 0.1861, 1.0615, 0.2026, 0.3464, 0.0653
1.8900,0.6616, 0.4732, 0.0521, 0.0405, 1.7703, 1.3401, 0.9140, 1.2644, 1.0699, 3.6956, 0.0525, 0.0098, 0.1850, 1.0502, 0.1958, 0.3474, 0.0650
1.9200,0.6616, 0.4732, 0.0531, 0.0402, 1.7676, 1.3411, 0.9091, 1.2661, 1.1307, 3.5832, 0.0541, 0.0101, 0.1820, 1.1115, 0.2078, 0.3491, 0.0644
1.9500,0.6851, 0.4645, 0.0540, 0.0398, 1.8329, 1.3152, 0.9738, 1.2406, 1.1218, 3.6073, 0.0551, 0.0100, 0.1806, 1.1021, 0.2004, 0.3502, 0.0639
1.9800,0.7081, 0.4546, 0.0559, 0.0390, 1.8968, 1.2859, 1.0385, 1.2108, 1.1806, 3.4861, 0.0566, 0.0103, 0.1773, 1.1614, 0.2118, 0.3519, 0.0633
2.0100,0.7081, 0.4546, 0.0568, 0.0386, 1.8912, 1.2885, 1.0222, 1.2191, 1.2270, 3.3973, 0.0607, 0.0106, 0.1687, 1.2146, 0.2104, 0.3565, 0.0610
2.0400,0.7305, 0.4437, 0.0577, 0.0382, 1.9538, 1.2557, 1.0893, 1.1841, 1.2136, 3.4292, 0.0601, 0.0103, 0.1707, 1.1961, 0.2052, 0.3558, 0.0612
2.0700,0.7305, 0.4437, 0.0586, 0.0377, 1.9513, 1.2571, 1.0805, 1.1892, 1.2675, 3.3035, 0.0629, 0.0108, 0.1635, 1.2575, 0.2126, 0.3589, 0.0596
2.1000,0.7524, 0.4316, 0.0595, 0.0372, 2.0122, 1.2211, 1.1456, 1.1510, 1.2613, 3.3180, 0.0624, 0.0104, 0.1655, 1.2442, 0.2074, 0.3583, 0.0598
2.1300,0.7737, 0.4184, 0.0603, 0.0367, 2.0096, 1.2227, 1.1365, 1.1570, 1.3121, 3.1894, 0.0651, 0.0108, 0.1577, 1.3027, 0.2126, 0.3614, 0.0579
2.1600,0.7737, 0.4184, 0.0612, 0.0361, 2.0687, 1.1836, 1.1998, 1.1153, 1.3058, 3.2061, 0.0646, 0.0104, 0.1599, 1.2893, 0.2074, 0.3608, 0.0581
2.1900,0.7943, 0.4042, 0.0629, 0.0349, 2.1259, 1.1413, 1.2533, 1.0757, 1.3545, 3.0710, 0.0673, 0.0107, 0.1516, 1.3459, 0.2116, 0.3638, 0.0560
2.2200,0.7943, 0.4042, 0.0637, 0.0343, 2.1209, 1.1451, 1.2477, 1.0804, 1.4031, 2.9045, 0.0681, 0.0105, 0.1494, 1.3865, 0.2146, 0.3648, 0.0552
2.2500,0.8141, 0.3890, 0.0645, 0.0337, 2.1761, 1.0997, 1.3030, 1.0355, 1.3934, 2.9483, 0.0688, 0.0101, 0.1481, 1.3760, 0.2032, 0.3655, 0.0544
2.2800,0.8331, 0.3729, 0.0653, 0.0330, 2.1739, 1.1016, 1.2988, 1.0391, 1.4410, 2.7763, 0.0701, 0.0104, 0.1431, 1.4254, 0.2117, 0.3670, 0.0532
2.3100,0.8331, 0.3729, 0.0660, 0.0323, 2.2269, 1.0535, 1.3517, 0.9917, 1.4324, 2.8181, 0.0708, 0.0099, 0.1416, 1.4160, 0.1998, 0.3678, 0.0523
2.3400,0.8514, 0.3557, 0.0676, 0.0308, 2.2775, 1.0026, 1.4027, 0.9400, 1.4775, 2.6400, 0.0720, 0.0102, 0.1365, 1.4629, 0.2075, 0.3692, 0.0510
2.3700,0.8514, 0.3557, 0.0683, 0.0301, 2.2730, 1.0072, 1.3900, 0.9547, 1.5085, 2.5282, 0.0751, 0.0098, 0.1245, 1.5017, 0.1937, 0.3727, 0.0471
2.4000,0.8687, 0.3377, 0.0689, 0.0294, 2.3213, 0.9535, 1.4419, 0.8971, 1.4992, 2.5727, 0.0746, 0.0094, 0.1275, 1.4873, 0.1890, 0.3722, 0.0476
2.4300,0.8851, 0.3189, 0.0703, 0.0278, 2.3670, 0.8974, 1.4847, 0.8444, 1.5371, 2.4066, 0.0766, 0.0097, 0.1175, 1.5333, 0.1896, 0.3746, 0.0449
2.4600,0.8851, 0.3189, 0.0709, 0.0270, 2.3629, 0.9025, 1.4804, 0.8505, 1.5753, 2.2002, 0.0773, 0.0093, 0.1152, 1.5639, 0.1891, 0.3753, 0.0438
2.4900,0.9006, 0.2992, 0.0715, 0.0262, 2.4059, 0.8439, 1.5235, 0.7927, 1.5674, 2.2563, 0.0778, 0.0087, 0.1138, 1.5550, 0.1747, 0.3758, 0.0427
2.5200,0.9006, 0.2992, 0.0722, 0.0254, 2.4042, 0.8464, 1.5201, 0.7973, 1.6030, 2.0538, 0.0788, 0.0089, 0.1078, 1.5928, 0.1805, 0.3770, 0.0412
2.5500,0.9150, 0.2788, 0.0727, 0.0245, 2.4443, 0.7858, 1.5603, 0.7376, 1.5961, 2.1055, 0.0793, 0.0082, 0.1062, 1.5851, 0.1662, 0.3776, 0.0400
2.5800,0.9284, 0.2578, 0.0739, 0.0226, 2.4816, 0.7231, 1.5977, 0.6740, 1.6292, 1.8985, 0.0802, 0.0085, 0.1001, 1.6201, 0.1712, 0.3787, 0.0385
2.6100,0.9284, 0.2578, 0.0744, 0.0218, 2.4782, 0.7289, 1.5884, 0.6922, 1.6500, 1.7778, 0.0824, 0.0077, 0.0866, 1.6476, 0.1499, 0.3812, 0.0336
2.6400,0.9408, 0.2360, 0.0749, 0.0209, 2.5125, 0.6641, 1.6253, 0.6227, 1.6435, 1.8281, 0.0820, 0.0073, 0.0901, 1.6371, 0.1459, 0.3808, 0.0343
2.6700,0.9408, 0.2360, 0.0754, 0.0200, 2.5112, 0.6669, 1.6204, 0.6328, 1.6692, 1.6437, 0.0834, 0.0074, 0.0786, 1.6693, 0.1423, 0.3825, 0.0309
2.7000,0.9520, 0.2137, 0.0758, 0.0190, 2.5424, 0.6005, 1.6541, 0.5618, 1.6669, 1.6590, 0.0831, 0.0068, 0.0826, 1.6613, 0.1368, 0.3821, 0.0315
2.7300,0.9622, 0.1908, 0.0767, 0.0170, 2.5704, 0.5326, 1.6800, 0.4989, 1.6895, 1.4798, 0.0845, 0.0068, 0.0705, 1.6900, 0.1299, 0.3837, 0.0279
2.7600,0.9622, 0.1908, 0.0771, 0.0161, 2.5678, 0.5389, 1.6774, 0.5062, 1.7123, 1.2445, 0.0848, 0.0062, 0.0681, 1.7076, 0.1266, 0.3841, 0.0266
2.7900,0.9711, 0.1675, 0.0774, 0.0151, 2.5927, 0.4694, 1.7023, 0.4375, 1.7277, 1.0761, 0.0851, 0.0054, 0.0668, 1.7021, 0.1100, 0.3844, 0.0254
2.8200,0.9711, 0.1675, 0.0778, 0.0141, 2.5917, 0.4723, 1.6988, 0.4491, 1.7234, 1.1509, 0.0861, 0.0049, 0.0557, 1.7209, 0.0927, 0.3857, 0.0216
2.8500,0.9789, 0.1437, 0.0781, 0.0131, 2.6133, 0.4018, 1.7219, 0.3727, 1.7218, 1.1689, 0.0859, 0.0050, 0.0584, 1.7189, 0.0998, 0.3854, 0.0225
2.8800,0.9855, 0.1196, 0.0787, 0.0110, 2.6315, 0.3302, 1.7387, 0.3073, 1.7370, 0.9815, 0.0868, 0.0042, 0.0472, 1.7352, 0.0786, 0.3865, 0.0184
2.9100,0.9855, 0.1196, 0.0789, 0.0100, 2.6297, 0.3368, 1.7355, 0.3210, 1.7517, 0.7388, 0.0875, 0.0040, 0.0369, 1.7501, 0.0753, 0.3873, 0.0151
2.9400,0.9909, 0.0952, 0.0791, 0.0090, 2.6446, 0.2641, 1.7517, 0.2419, 1.7476, 0.8215, 0.0873, 0.0036, 0.0419, 1.7460, 0.0747, 0.3870, 0.0162
2.9700,0.9909, 0.0952, 0.0793, 0.0080, 2.6440, 0.2672, 1.7494, 0.2553, 1.7602, 0.5659, 0.0879, 0.0033, 0.0283, 1.7591, 0.0610, 0.3878, 0.0118
3.0000,0.9950, 0.0706, 0.0795, 0.0069, 2.6554, 0.1940, 1.7619, 0.1755, 1.7571, 0.6506, 0.0878, 0.0029, 0.0334, 1.7561, 0.0602, 0.3876, 0.0129
3.0300,0.9979, 0.0457, 0.0798, 0.0047, 2.6634, 0.1203, 1.7689, 0.1086, 1.7667, 0.3937, 0.0883, 0.0026, 0.0197, 1.7661, 0.0461, 0.3882, 0.0085
3.0600,0.9979, 0.0457, 0.0799, 0.0037, 2.6626, 0.1272, 1.7676, 0.1223, 1.7701, 0.2895, 0.0885, 0.0013, 0.0134, 1.7699, 0.0218, 0.3885, 0.0053
3.0900,0.9996, 0.0208, 0.0799, 0.0027, 2.6671, 0.0529, 1.7725, 0.0422, 1.7692, 0.3224, 0.0885, 0.0013, 0.0161, 1.7690, 0.0271, 0.3884, 0.0062
3.1200,0.9996, 0.0208, 0.0800, 0.0016, 2.6669, 0.0561, 1.7719, 0.0555, 1.7726, 0.1274, 0.0886, 0.0005, 0.0043, 1.7726, 0.0040, 0.3886, 0.0018
3.1500,1.0000, -0.0042, 0.0800, 0.0006, 2.6679, -0.0181, 1.7730, -0.0250, 1.7722, 0.1475, 0.0886, 0.0006, 0.0074, 1.7722, 0.0122, 0.3886, 0.0028
3.1800,0.9991, -0.0292, 0.0800, -0.0017, 2.6655, -0.0922, 1.7704, -0.0926, 1.7732, -0.0459, 0.0886, -0.0003, -0.0043, 1.7731, -0.0113, 0.3886, -0.0016
3.2100,0.9991, -0.0292, 0.0800, -0.0027, 2.6655, -0.0853, 1.7708, -0.0784, 1.7706, -0.2950, 0.0885, -0.0005, -0.0147, 1.7705, -0.0151, 0.3885, -0.0049
3.2400,0.9971, -0.0541, 0.0799, -0.0037, 2.6596, -0.1594, 1.7644, -0.1591, 1.7714, -0.2099, 0.0886, -0.0009, -0.0096, 1.7713, -0.0154, 0.3886, -0.0038
3.2700,0.9971, -0.0541, 0.0798, -0.0047, 2.6598, -0.1563, 1.7654, -0.1455, 1.7660, -0.4685, 0.0883, -0.0012, -0.0234, 1.7657, -0.0300, 0.3882, -0.0082
3.3000,0.9937, -0.0789, 0.0797, -0.0058, 2.6505, -0.2298, 1.7553, -0.2256, 1.7680, -0.3648, 0.0884, -0.0017, -0.0182, 1.7678, -0.0315, 0.3883, -0.0072
3.3300,0.9892, -0.1035, 0.0793, -0.0080, 2.6376, -0.3027, 1.7423, -0.2990, 1.7604, -0.6040, 0.0882, -0.0016, -0.0252, 1.7588, -0.0321, 0.3881, -0.0092
3.3600,0.9892, -0.1035, 0.0791, -0.0090, 2.6386, -0.2959, 1.7442, -0.2823, 1.7505, -0.8210, 0.0877, -0.0027, -0.0356, 1.7497, -0.0529, 0.3875, -0.0134
3.3900,0.9834, -0.1278, 0.0789, -0.0100, 2.6223, -0.3683, 1.7275, -0.3558, 1.7531, -0.7365, 0.0876, -0.0035, -0.0351, 1.7531, -0.0668, 0.3875, -0.0140
3.4200,0.9834, -0.1278, 0.0787, -0.0110, 2.6230, -0.3652, 1.7289, -0.3497, 1.7395, -0.9731, 0.0873, -0.0032, -0.0427, 1.7383, -0.0640, 0.3870, -0.0160
3.4500,0.9764, -0.1518, 0.0784, -0.0120, 2.6034, -0.4364, 1.7090, -0.4197, 1.7439, -0.8841, 0.0871, -0.0041, -0.0442, 1.7420, -0.0809, 0.3868, -0.0174
3.4800,0.9682, -0.1754, 0.0778, -0.0141, 2.5805, -0.5064, 1.6871, -0.4843, 1.7303, -1.0705, 0.0863, -0.0047, -0.0554, 1.7274, -0.0991, 0.3858, -0.0213
3.5100,0.9682, -0.1754, 0.0774, -0.0151, 2.5824, -0.4999, 1.6912, -0.4708, 1.7106, -1.3112, 0.0854, -0.0048, -0.0656, 1.7076, -0.1018, 0.3848, -0.0245
3.5400,0.9589, -0.1986, 0.0771, -0.0160, 2.5562, -0.5688, 1.6627, -0.5458, 1.7163, -1.2293, 0.0857, -0.0053, -0.0606, 1.7132, -0.1026, 0.3852, -0.0234
3.5700,0.9589, -0.1986, 0.0767, -0.0170, 2.5572, -0.5659, 1.6670, -0.5332, 1.6931, -1.4755, 0.0845, -0.0055, -0.0738, 1.6893, -0.1144, 0.3837, -0.0276
3.6000,0.9484, -0.2213, 0.0763, -0.0180, 2.5279, -0.6331, 1.6349, -0.6072, 1.6995, -1.3948, 0.0849, -0.0059, -0.0681, 1.6978, -0.1159, 0.3842, -0.0263
3.6300,0.9368, -0.2434, 0.0753, -0.0200, 2.4954, -0.6988, 1.6049, -0.6656, 1.6729, -1.6439, 0.0834, -0.0061, -0.0822, 1.6680, -0.1270, 0.3824, -0.0307
3.6600,0.9368, -0.2434, 0.0749, -0.0209, 2.4981, -0.6926, 1.6095, -0.6535, 1.6575, -1.7365, 0.0825, -0.0072, -0.0877, 1.6510, -0.1467, 0.3813, -0.0335
3.6900,0.9241, -0.2649, 0.0744, -0.0217, 2.4625, -0.7565, 1.5717, -0.7225, 1.6601, -1.7050, 0.0827, -0.0072, -0.0852, 1.6539, -0.1427, 0.3816, -0.0327
3.7200,0.9103, -0.2858, 0.0739, -0.0227, 2.4640, -0.7539, 1.5770, -0.7119, 1.6311, -1.9199, 0.0811, -0.0072, -0.0968, 1.6243, -0.1490, 0.3797, -0.0362
3.7500,0.9103, -0.2858, 0.0733, -0.0235, 2.4255, -0.8157, 1.5355, -0.7782, 1.6380, -1.8582, 0.0815, -0.0078, -0.0929, 1.6307, -0.1545, 0.3802, -0.0356
3.7800,0.8955, -0.3059, 0.0721, -0.0254, 2.3842, -0.8754, 1.4972, -0.8324, 1.6089, -2.0413, 0.0797, -0.0077, -0.1054, 1.5932, -0.1585, 0.3780, -0.0392
3.8100,0.8955, -0.3059, 0.0716, -0.0262, 2.3877, -0.8697, 1.5007, -0.8259, 1.5742, -2.2517, 0.0792, -0.0082, -0.1073, 1.5660, -0.1604, 0.3774, -0.0403
3.8400,0.8797, -0.3253, 0.0710, -0.0270, 2.3436, -0.9273, 1.4562, -0.8827, 1.5814, -2.1943, 0.0787, -0.0088, -0.1087, 1.5743, -0.1749, 0.3769, -0.0414
3.8700,0.8630, -0.3439, 0.0703, -0.0278, 2.3453, -0.9249, 1.4598, -0.8782, 1.5441, -2.3930, 0.0777, -0.0085, -0.1147, 1.5348, -0.1691, 0.3757, -0.0429
3.9000,0.8630, -0.3439, 0.0697, -0.0286, 2.2986, -0.9799, 1.4128, -0.9320, 1.5518, -2.3429, 0.0772, -0.0092, -0.1163, 1.5433, -0.1829, 0.3751, -0.0440
3.9300,0.8453, -0.3616, 0.0682, -0.0302, 2.2494, -1.0324, 1.3631, -0.9851, 1.5120, -2.5351, 0.0761, -0.0089, -0.1220, 1.5017, -0.1767, 0.3738, -0.0454
3.9600,0.8453, -0.3616, 0.0675, -0.0309, 2.2536, -1.0274, 1.3748, -0.9688, 1.4836, -2.6406, 0.0733, -0.0098, -0.1337, 1.4700, -0.2002, 0.3706, -0.0498
